Univ,College,Major,Continent,Country,Foreign Univ,Semester,Url
KHU,호텔관광대학,관광학부,Asia,말레이시아,The National Universit..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6436&b_code=12&page=29&s1=&s2=&b_ex1=&idx_no=2635&perpage=15
KHU,정경대학,경제학과,Asia,말레이시아,The National Universit..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6435&b_code=12&page=29&s1=&s2=&b_ex1=&idx_no=2634&perpage=15
KHU,이과대학,지리학과,Asia,말레이시아,The National Universit..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6434&b_code=12&page=29&s1=&s2=&b_ex1=&idx_no=2633&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,니혼대학,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6433&b_code=12&page=29&s1=&s2=&b_ex1=&idx_no=2632&perpage=15
KHU,외국어대학,스페인어학과,Southern America,멕시코,Universidad de Guadalajara,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6432&b_code=12&page=29&s1=&s2=&b_ex1=&idx_no=2631&perpage=15
KHU,이과대학,수학과,Asia,중국,Shanghai international studi..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6431&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2630&perpage=15
KHU,정경대학,정치외교학과,Asia,일본,"치바대학교, Chiba University",2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6428&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2629&perpage=15
KHU,정경대학,무역학과,Asia,중국,동북사범대학,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6426&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2628&perpage=15
KHU,외국어대학,스페인어학과,Europe,스페인,Universidad de Castilla La..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6425&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2627&perpage=15
KHU,정경대학,무역학과,Europe,영국,University of Leicester,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6424&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2626&perpage=15
KHU,외국어대학,스페인어학과,Southern America,멕시코,과달라하라 대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6423&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2625&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,간사이대학,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6421&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2624&perpage=15
KHU,정경대학,정치외교학과,Asia,중국,동북사범대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6420&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2623&perpage=15
KHU,정경대학,언론정보학과,Europe,프랑스,Universite Grenoble Alpes,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6419&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2622&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,메이지대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6417&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2621&perpage=15
KHU,국제대학,국제학과,Europe,독일,Osnabrück Universität,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6415&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2620&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Europe,체코,Charles University in Prague,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6413&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2619&perpage=15
KHU,국제대학,국제학과,Europe,스웨덴,Kristianstad University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6407&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2618&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Europe,영국,University of Central Lancas..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6406&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2617&perpage=15
KHU,정경대학,무역학과,Southern America,콜롬비아,Universidad EAFIT,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6405&b_code=12&page=30&s1=&s2=&b_ex1=&idx_no=2616&perpage=15
KHU,소프트웨어융합대학,컴퓨터공학과,Europe,노르웨이,오슬로대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6403&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2615&perpage=15
KHU,경영대학,경영학과,Europe,독일,Bremen University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6402&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2614&perpage=15
KHU,정경대학,무역학과,Europe,영국,University of Leicester,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6401&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2613&perpage=15
KHU,문과대학,사학과,Europe,노르웨이,University of Oslo,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6400&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2612&perpage=15
KHU,정경대학,행정학과,Northern America,미국,FDU,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6398&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2611&perpage=15
KHU,경영대학,경영학과,Asia,일본,타쿠쇼쿠 대학,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6397&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2610&perpage=15
KHU,문과대학,영어학부,Europe,핀란드,Åbo Akademi University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6396&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2609&perpage=15
KHU,정경대학,행정학과,Asia,"일본,대만","리츠메이칸 대학, 담강 대학 ..",2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6395&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2608&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,일본,리츠메이칸 대학교 [대만]담강 대..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6394&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2607&perpage=15
KHU,외국어대학,일본어학과,Asia,"일본, 대만","리츠메이칸, 담강대학 A..",2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6393&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2606&perpage=15
KHU,정경대학,무역학과,Asia,일본,리츠메이칸 대학교 [대만]담강 대..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6392&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2605&perpage=15
KHU,정경대학,언론정보학과,Europe,영국,University of Leicester,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6391&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2604&perpage=15
KHU,문과대학,영어학부,Europe,영국,the University of Manchester,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6390&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2603&perpage=15
KHU,정경대학,경제학과,Europe,독일,RWTH Aachen University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6388&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2602&perpage=15
KHU,정경대학,사회학과,Southern America,멕시코,Tec de monterrey,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6386&b_code=12&page=31&s1=&s2=&b_ex1=&idx_no=2601&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,나고야대학,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6385&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2600&perpage=15
KHU,외국어대학,스페인어학과,Southern America,콜롬비아,Universidad EAFIT,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6384&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2599&perpage=15
KHU,정경대학,경제학과,Europe,영국,University of Leicester,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6383&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2598&perpage=15
KHU,문과대학,영어학부,Europe,영국,University of Leicester,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6382&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2597&perpage=15
KHU,정경대학,정치외교학과,Europe,스웨덴,Linkoping University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6381&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2596&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,독일,International School of Mana..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6380&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2595&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Europe,네덜란드,Fontys school of Applied..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6379&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2594&perpage=15
KHU,전자정보대학,전자공학과,Europe,스위스,FHS St.Gallen,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6378&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2593&perpage=15
KHU,경영대학,경영학부,Europe,오스트리아,FH Joanneum,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6377&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2592&perpage=15
KHU,정경대학,언론정보학과,Europe,영국,University of Leicester,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6375&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2591&perpage=15
KHU,정경대학,경제학과,Europe,독일,Universität Bremen,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6374&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2590&perpage=15
KHU,이과대학,지리학과,Europe,영국,레스터대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6373&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2589&perpage=15
KHU,경영대학,경영학부,Europe,네덜란드,Fontys School of Marketi..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6372&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2588&perpage=15
KHU,공과대학,건축공학과,Europe,오스트리아,FH Joanneum,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6371&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2587&perpage=15
KHU,생활과학대학,의상학과,Europe,핀란드,Oulu University of Applied ..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6370&b_code=12&page=32&s1=&s2=&b_ex1=&idx_no=2586&perpage=15
KHU,정경대학,무역학과,Northern America,미국,Fairleigh Dickinson Universi..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6367&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2585&perpage=15
KHU,응용과학대학,우주과학과,Europe,스웨덴,Linköping University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6366&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2584&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,리츠메이칸대학,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6365&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2583&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,도쿄외국어대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6363&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2582&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,메지로대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6362&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2581&perpage=15
KHU,문과대학,사학과,Europe,리투아니아,Vytautas Magnus Univer..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6361&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2580&perpage=15
KHU,정경대학,무역학과,Europe,프랑스,IDRAC BUSINESS SCHOOL,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6360&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2579&perpage=15
KHU,전자정보대학,전자공학과,Europe,스웨덴,Linköping University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6358&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2578&perpage=15
KHU,호텔관광대학,관광학부,Northern America,미국,UC Davis,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6357&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2577&perpage=15
KHU,생활과학대학,주거환경학과,Northern America,미국,Northeastern Illinois Univer..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6356&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2576&perpage=15
KHU,정경대학,언론정보학과,Europe,폴란드,Kozminski University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6354&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2575&perpage=15
KHU,경영대학,경영학부,Europe,네덜란드,Hogeschool Utrecht,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6351&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2574&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,동북대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6350&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2573&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,네덜란드,Hogeschool Utrecht,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6347&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2572&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,노르웨이,University of Oslo,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6346&b_code=12&page=33&s1=&s2=&b_ex1=&idx_no=2571&perpage=15
KHU,국제대학,국제학과,Northern America,미국,Fairleigh Dickinson Universi..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6344&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2570&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,덴마크,Aarhus University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6343&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2569&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,극동연방대학교 (Far Easter..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6342&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2568&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,와세다대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6341&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2567&perpage=15
KHU,정경대학,언론정보학과,Europe,핀란드,Arcada University of Appli..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6340&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2566&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,중국,남경대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6339&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2565&perpage=15
KHU,정경대학,무역학과,Asia,일본,관서학원대학(Kwansei Gakuin),2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6335&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2564&perpage=15
KHU,국제대학,국제학과,Europe,오스트리아,Management Center Inns..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6333&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2563&perpage=15
KHU,정경대학,사회학과,Asia,중국,남경대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6332&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2562&perpage=15
KHU,정경대학,경제학과,Europe,독일,Osnabrueck University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6331&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2561&perpage=15
KHU,호텔관광대학,관광학부,Europe,오스트리아,MCI Management Center ..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6329&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2560&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,오스트리아,FH Kufstein,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6328&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2559&perpage=15
KHU,호텔관광대학,Hospitality경영학부,etc,<인도네시아>우이대학,<인도네시아>우이대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6327&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2558&perpage=15
KHU,경영대학,경영학과,Europe,독일,Bremen University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6326&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2557&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,모스크바 국립 외국어 대학..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6325&b_code=12&page=34&s1=&s2=&b_ex1=&idx_no=2556&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,리투아니아,빌뉴스대학,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6323&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2555&perpage=15
KHU,외국어대학,스페인어학과,etc,Tec de Monterre,Tec de Monterrey,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6322&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2554&perpage=15
KHU,생활과학대학,아동가족학과,Europe,스웨덴,Jonkoping,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6320&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2553&perpage=15
KHU,경영대학,경영학부,Northern America,미국,Fairleigh Dickinson Univers..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6319&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2552&perpage=15
KHU,경영대학,경영학과,etc,싱가폴,Nanyang technological univ..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6318&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2551&perpage=15
KHU,응용과학대학,우주과학과,etc,<멕시코> Tecnologico de monte.,<멕시코> Tecnologico de monte..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6317&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2550&perpage=15
KHU,호텔관광대학,관광학부,etc,<멕시코> Tecnologico de monte.,<멕시코> Tecnologico de monte..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6316&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2549&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Northern America,미국,Virginia Commonwealth Univer..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6315&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2548&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,북경대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6314&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2547&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,난징대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6311&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2546&perpage=15
KHU,문과대학,영어학부,Europe,영국,University of Central Lancas..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6309&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2545&perpage=15
KHU,호텔관광대학,관광학부,Europe,프랑스,EDHEC Business School,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6308&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2544&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,남경대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6307&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2543&perpage=15
KHU,호텔관광대학,관광학부,Northern America,미국,Fairleighdickinson universit..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6306&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2542&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,스웨덴,Linköping University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6305&b_code=12&page=35&s1=&s2=&b_ex1=&idx_no=2541&perpage=15
KHU,예술·디자인대학,시각디자인학과,Europe,네덜란드,Hogeschool Utrecht,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6300&b_code=12&page=36&s1=&s2=&b_ex1=&idx_no=2540&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,핀란드,Arcada University of Appli..,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6299&b_code=12&page=36&s1=&s2=&b_ex1=&idx_no=2539&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,중남대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6298&b_code=12&page=36&s1=&s2=&b_ex1=&idx_no=2538&perpage=15
KHU,생활과학대학,의상학과,Northern America,미국,James Madison University,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6296&b_code=12&page=36&s1=&s2=&b_ex1=&idx_no=2537&perpage=15
KHU,호텔관광대학,문화관광산업학과,Southern America,멕시코,Tec de monterrey,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6295&b_code=12&page=36&s1=&s2=&b_ex1=&idx_no=2536&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,극동연방대학교,2018-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6293&b_code=12&page=36&s1=&s2=&b_ex1=&idx_no=2535&perpage=15
